,formula,ident,sg_num,pearson,gii,gii_softBV
4331,K3FeO3,16534,12,mC28,0.24993669770000002,0.30629799999999996
4332,Sr3Ti2O7,20294,139,tI24,0.25011099400000003,0.175609
4333,Mn5VO8,262807,2,aP28,0.2501655853,0.176484
4334,Ag2S,262636,14,mP12,0.2502116213,0.209802
4335,K4SnO4,158,2,aP18,0.2502551415,0.34849
4336,Ca3MnN3,67888,63,oC28,0.25032126,
4337,U8NiSe17,601638,12,mC52,0.2503996287,0.14612
4338,Na2FeSe2,432211,72,oI20,0.25057164460000003,
4339,NaCeSe2,199778,166,hR4,0.2505845742,0.17121599999999998
4340,NdNiO3,24875,62,oP20,0.25060714640000004,0.17227699999999999
4341,V2H2O5,260368,12,mC18,0.2507305147,0.23783
4342,Cs2Hg3Se4,428897,72,oI36,0.250780763,0.22632000000000002
4343,MoO3,36093,63,oC16,0.2509043231,0.18673199999999998
4344,Th2AuF11,89619,140,tI56,0.2510274932,0.050962999999999994
4345,NaCuSe,12155,129,tP6,0.2511075682,0.039945
4346,Sr2FeO4,74419,139,tI14,0.2511634365,0.222238
4347,Cs3SbS3,426551,198,cP28,0.2511741474,0.29539000000000004
4348,KAlF4,166825,62,oP48,0.251203299,0.105782
4349,TaAgO3,40830,161,hR10,0.25133974800000003,0.076986
4350,Er(Mo3S4)2,630791,1,aP45,0.25143397230000003,0.17846099999999998
4351,Sc2CdSe4,620411,227,cF56,0.2514724676,
4352,La4Ti3O12,50771,148,hR19,0.2515317448,0.057100000000000005
4353,HfFeCl6,39817,163,hP16,0.2516416194,0.025651
4354,Lu(FeO2)2,195816,12,mC84,0.2517438004,0.25085399999999997
4355,UNiSe3,646553,62,oP20,0.2518880629,0.15462399999999998
4356,Sr2MnO4,50794,139,tI14,0.2518950759,0.22317499999999998
4357,Er2WO6,20938,61,oP72,0.2520210331,0.268945
4358,Sn(HgSe2)2,95061,82,tI14,0.2521118068,0.139397
4359,Nb12O29,93109,12,mC82,0.2521298373,0.197491
4360,Sr(BrO3)2,61158,9,mC36,0.2521336536,0.083643
4361,CsSrF3,49578,221,cP5,0.25213403090000003,0.154948
4362,TlAgS,605754,62,oP12,0.2521500996,0.247052
4363,Cu5Sn2Se7,194592,5,mC28,0.2522947622,0.21043699999999999
4364,Nb2Te4O13,90371,2,aP76,0.2523358249,0.083899
4365,CdHgO2,74848,12,mC8,0.2524982824,0.2756
4366,Cs3Bi2Cl9,16209,62,oP56,0.2525112462,0.098884
4367,MgTlCl3,132285,194,hP30,0.2525354126,0.091945
4368,Cs2V4O9,79408,84,tP30,0.2525659629,0.15267699999999998
4369,Ca3PI3,9026,214,cI56,0.25266832100000003,0.283562
4370,Rb3SbS3,426554,198,cP28,0.2526690319,0.262845
4371,Ca(GaS2)2,619292,66,oC28,0.2526835328,0.25249699999999997
4372,Rb2Se2O7,428749,15,mC44,0.2527139735,0.10753399999999999
4373,Sr2Cu2O5,82019,55,oP18,0.2527829038,0.174809
4374,K3Sb5O14,28408,32,oP88,0.2528064546,0.19843000000000002
4375,CaOsO3,237732,62,oP20,0.25283767690000003,0.11714799999999999
4376,VPCl9,1047,39,oC44,0.2529186268,
4377,AgAsSe2,61708,166,hR4,0.2529551463,0.169447
4378,Ba2GeS4,25365,62,oP28,0.2529849133,0.212189
4379,MnF4,62068,88,tI80,0.2531384488,0.1577
4380,V4O9,15041,62,oP52,0.2531632568,0.26422799999999996
4381,VS2,153507,2,aP3,0.2531739366,0.087324
4382,RbSb5S8,143979,7,mP56,0.2532141731,0.12041099999999999
4383,KBrO3,47173,160,hR5,0.2532297242,0.078526
4384,Sc2O3,33646,199,cI80,0.2533836366,0.207775
4385,Pr3TaO7,78008,63,oC44,0.2535333369,0.10588399999999999
4386,MnS,44765,186,hP4,0.2535802375,0.047332
4387,TcBi3O8,260025,198,cP96,0.253605594,0.167381
4388,PrMn7O12,163257,148,hR20,0.2536523557,0.160802
4389,Fe(SbO3)2,40344,136,tP18,0.2538816647,0.199038
4390,Ga(MoS2)4,49566,1,aP52,0.2538818745,
4391,V2BO4,230480,62,oP28,0.253889381,0.23572099999999999
4392,Cs2ZrCl6,26695,225,cF36,0.2538981288,0.028956
4393,P(WO4)2,32506,19,oP44,0.25406641690000004,0.182893
4394,Ag2HgS2,201713,14,mP10,0.2540718712,0.152742
4395,Ta3O8,10098,51,oP44,0.2541370063,0.18074199999999999
4396,KTcO4,11774,88,tI24,0.2541435199,0.171935
4397,ZrPbF6,4051,67,oC32,0.2541923598,0.10112199999999999
4398,Sm3IrO7,86475,63,oC44,0.2542368962,0.19508399999999998
4399,LiDySe2,44964,166,hR4,0.2542703763,
4400,Pr3OsO7,187409,63,oC44,0.25431599720000003,
4401,Fe(SbS2)2,16908,62,oP28,0.2544028302,0.1359
4402,Ca4GeN4,280251,14,mP36,0.2544341745,0.220553
4403,Ag2CN2,411091,14,mP20,0.25444037740000003,
4404,AgClO2,16717,67,oC16,0.2545549872,0.254176
4405,NaTaN2,657406,166,hR4,0.2546456199,0.299442
4406,CsYbS2,73544,166,hR4,0.2546912247,0.196483
4407,Tl2PtCl6,26710,225,cF36,0.2547152838,0.095676
4408,Sr(PO3)2,402451,14,mP72,0.2547399026,0.134317
4409,Rb3BiO3,407294,198,cP28,0.2547528935,0.31889
4410,V4Cr2O13,380465,14,mP76,0.2548111926,0.21384899999999998
4411,CoCl2,15939,166,hR3,0.2551246903,0.158106
4412,BaIrO3,69720,12,mC60,0.2551796993,0.080519
4413,Na4Br2O,67283,139,tI14,0.255310311,0.135878
4414,CaCN2,26677,166,hR4,0.2553387681,0.47731
4415,K2UO4,20141,139,tI14,0.2555213568,0.336293
4416,LiYbO2,33955,141,tI16,0.2556286763,0.18748399999999998
4417,Hg3(SBr)2,82786,12,mC56,0.2556433127,0.069086
4418,Fe2TeO5,8282,14,mP32,0.2556641152,0.078904
4419,Co2P2O7,74542,12,mC22,0.25571974610000003,0.199435
4420,Rb2PbO2,2267,2,aP20,0.2557531188,0.354734
4421,Li9S3N,240749,221,cP13,0.2559344143,0.289267
4422,Cs3Y2Cl9,37220,167,hR28,0.2560193296,0.075553
4423,La2Ni2O5,85212,15,mC36,0.2560706478,0.13003499999999998
4424,CaFeO2,173438,123,tP4,0.256177449,0.242528
4425,Na5InO4,62072,61,oP80,0.2563762295,0.341456
4426,Hg2TeO3,203064,28,oP12,0.2564188642,0.109385
4427,Ba2GeP2,35150,14,mP20,0.2564584978,0.144277
4428,Eu3TaO7,230393,20,oC44,0.2564646311,0.22799599999999998
4429,Rb2GeF6,68982,225,cF36,0.256909796,0.09181299999999999
4430,Nb2O5,51176,5,mC14,0.2569931272,0.423
4431,K2Se2O7,428748,15,mC44,0.2570151819,0.11572099999999999
4432,Na14Cd2O9,2195,147,hP25,0.2570186774,0.335694
4433,Nd2Ti2O7,153232,4,mP88,0.2571205887,0.170959
4434,K2ReCl6,23769,225,cF36,0.2571534484,0.013522999999999999
4435,K6Fe2O5,174312,8,mC26,0.2572597318,0.37449299999999996
4436,Na6PbO4,21059,217,cI88,0.2572607377,0.31360299999999997
4437,NdCuSe2,628527,14,mP16,0.2573067758,
4438,Ba(NO3)2,109281,205,cP36,0.2574725625,0.085813
4439,FeSCl7,39527,14,mP36,0.2574741218,0.177144
4440,Cd(NO3)2,297,29,oP72,0.2576709337,0.21439899999999998
4441,Bi2(MoO4)3,2650,14,mP68,0.2577366161,0.190433
4442,KPO3,76,14,mP60,0.2577888706,0.13416
4443,FeSe,53541,194,hP4,0.2578647402,
4444,Sr5(AuO4)2,71965,22,oF60,0.2579457469,0.19302000000000002
4445,AgNO2,24378,44,oI8,0.2582275929,0.124233
4446,MgSe,658986,186,hP4,0.2582469791,0.789195
4447,CsCu5S3,94417,114,tP72,0.2582477147,0.164316
4448,Ti4Tl2O9,9239,12,mC60,0.2582669938,0.19838499999999998
4449,SrPd3O4,16537,223,cP16,0.2584820789,0.14811000000000002
4450,TaAgO3,40831,167,hR10,0.25854508460000003,0.08345699999999999
4451,ZrB2O5,418931,14,mP32,0.25855640550000003,0.174065
4452,Eu2(MoO4)3,420098,15,mC68,0.2585934268,0.18675799999999998
4453,CsAu3S2,82540,164,hP6,0.25859551940000003,0.233501
4454,Ba4PtO6,65706,167,hR22,0.2585960754,0.207008
4455,Sr3Sn2O7,19148,36,oC48,0.2586272926,0.20993699999999998
4456,VCrO4,36244,63,oC24,0.2586796509,0.10873000000000001
4457,Sr2P6O17,14037,4,mP50,0.25869129290000004,0.23600000000000002
4458,RbAg3S2,1034,12,mC24,0.2587500663,0.265139
4459,Na2Cr2F5,25428,2,aP18,0.25879253820000003,0.22996599999999998
4460,K2GeF6,30310,186,hP18,0.25880491,0.043280000000000006
4461,ZnAgF3,28950,221,cP5,0.2588871585,0.23601000000000003
4462,KAlF4,201947,127,tP12,0.2589237938,0.06736299999999999
4463,Au2Se3O10,170260,36,oC60,0.2589296363,0.219352
4464,Ca2GeO4,16258,139,tI14,0.25894394530000003,0.277792
4465,Ga(MoS2)4,41935,215,cP52,0.25898353700000004,
4466,Hg2Mo2O7,83374,2,aP22,0.2589930815,0.079187
4467,NiMoO4,81060,13,mP12,0.25903545170000003,0.327575
4468,CsNiCl3,59371,194,hP10,0.25906697370000004,0.063678
4469,BaSi7N10,405772,7,mP36,0.259092889,0.152205
4470,Cs2PbF6,136195,164,hP9,0.2592134054,0.18101599999999998
4471,Rb2ZrCl6,26694,225,cF36,0.25923358020000004,0.008128999999999999
4472,K9Fe2S7,73053,198,cP72,0.2592792429,
4473,Sm2Ru2O7,78142,227,cF88,0.2594311352,0.165818
4474,Cs3Cu5O4,94388,14,mP48,0.25946158410000003,0.28568000000000005
4475,Na2PtO3,25020,70,oF96,0.2594831678,0.18951
4476,NbPO5,36626,33,oP28,0.2596354141,0.18282299999999999
4477,SrDy2O4,246549,62,oP28,0.2597109695,0.228489
4478,Ba(BrO3)2,66035,15,mC36,0.25990319900000003,0.05546
4479,Y3SbO7,174071,63,oC44,0.2599373781,0.19777000000000003
4480,CsClO4,63364,62,oP24,0.259984494,0.055694999999999995
4481,Cr2CuS4,290999,227,cF56,0.2600643553,0.19969599999999998
4482,FeCN2,419223,194,hP8,0.2600693249,0.150538
4483,K6Zn3Cl10,202805,33,oP76,0.2601786088,0.222124
4484,Er(Mo3S4)2,603465,1,aP45,0.26025335,0.17613399999999999
4485,K2IrF6,95779,164,hP9,0.2603179386,
4486,Ta2Pd3Se8,73318,55,oP26,0.2603871475,0.5176569999999999
4487,Nd3OsO7,59755,63,oC44,0.2603949264,
4488,Ti4Bi2O11,20055,15,mC68,0.2604079387,0.150217
4489,NaScO2,25729,166,hR4,0.2604630577,0.21964399999999998
4490,K2GeF6,24026,164,hP9,0.260555529,0.047285
4491,CuTe2O5,2542,14,mP32,0.26058665340000003,0.063161
4492,HfB2O5,417031,14,mP32,0.26070708260000003,0.120696
4493,Li7VN4,409501,205,cP96,0.2607090132,
4494,Cu12Sb4S13,252395,1,aP58,0.2607127804,0.183913
4495,Na2W2O7,65780,36,oC44,0.2607517287,0.188078
4496,HfO2,83863,62,oP12,0.2608915436,0.191276
4497,Cs2Ni3S4,63010,194,hP18,0.2610095297,0.050782
4498,Sr(PO3)2,280041,14,mP36,0.2610381406,0.13705799999999999
4499,TlFeS2,150822,119,tI8,0.26108534040000003,
4500,Hg2Mo2O7,51512,15,mC88,0.26113828170000003,0.089639
4501,Sr2TcO4,236760,139,tI14,0.2612542295,
4502,Mn2GeO4,36065,55,oP14,0.26134015450000003,0.18204099999999998
4503,Cs2UCl6,202332,164,hP9,0.2613926233,0.055778999999999995
4504,K4Br2O,68505,139,tI14,0.2614808605,0.208032
4505,Na4SeO5,411401,2,aP40,0.2614920539,0.192215
4506,K2PuCl5,202525,62,oP32,0.2615678825,0.11691499999999999
4507,Sr2MoO4,152123,139,tI14,0.2615731072,0.26966599999999996
4508,K2S2O7,34169,15,mC44,0.2617325925,0.085585
4509,Cs2SnF6,291392,164,hP9,0.26183362660000004,0.025058999999999998
4510,CsNO3,64601,145,hP45,0.2619940199,0.080594
4511,LiUO3,28528,161,hR10,0.2620497399,0.117769
4512,MnBiO3,50795,5,mC40,0.2622238113,0.198132
4513,PWO5,430823,11,mP28,0.2622825569,0.152271
4514,LiMgN,167572,62,oP12,0.2625372379,0.131018
4515,Rb2PdF6,28675,225,cF36,0.26258628370000003,0.246435
4516,K2ReF6,1528,164,hP9,0.262591669,
4517,K3AsS4,2314,33,oP32,0.2626313064,0.087396
4518,Sn3WO6,249534,15,mC80,0.262670287,0.072715
4519,CsAlF4,10012,189,hP18,0.2627195741,0.082853
4520,Gd3ReO7,99252,63,oC44,0.2627877877,0.26464499999999996
4521,GaAgSe2,52570,122,tI16,0.2628095062,0.13055899999999998
4522,Eu2Pt2O7,173952,227,cF88,0.2628129219,0.221459
4523,RhPb2F7,37141,14,mP40,0.26282474440000003,0.08580399999999999
4524,CsCrCl3,36132,194,hP10,0.2628983637,0.223987
4525,Rb2MnF6,47207,225,cF36,0.2629785853,0.205703
4526,UFeSe3,261037,63,oC20,0.2630168201,
4527,Ca2VN3,409644,15,mC48,0.263082082,
4528,BaCl2,262674,62,oP12,0.2631184462,0.12368399999999999
4529,Na5P3O10,25837,15,mC72,0.2631684914,0.162351
4530,Si(Hg2S3)2,639177,9,mC44,0.26318046170000003,0.16453
4531,BaMn2O8,432612,70,oF88,0.2632380623,0.104553
4532,W3O8,73719,21,oC22,0.2633000444,0.18492000000000003
4533,Sc2PbS4,154527,62,oP28,0.2633231827,0.049422999999999995
4534,Cu(RhS2)2,628767,227,cF56,0.26332877920000003,
4535,Cs2GeF6,35547,225,cF36,0.26334010750000003,0.061688
4536,BaZrF6,36122,67,oC32,0.2633674923,0.04068
4537,La2Co2O5,51198,62,oP36,0.2633770871,0.251236
4538,CsEuF3,49577,221,cP5,0.26340246770000003,0.173864
4539,KZnF3,23151,221,cP5,0.2634116935,0.049180999999999996
4540,HgNO3,412934,4,mP40,0.2634169974,0.09028499999999999
4541,Lu(FeO2)2,68481,156,hP21,0.26346236970000003,0.27327599999999996
4542,Sr3Sb4S9,201400,33,oP64,0.2635024184,0.163181
4543,NaCrS2,42390,166,hR4,0.2636627456,0.20163
4544,Ho(Mo3S4)2,603888,1,aP45,0.2636642307,0.193041
4545,CrBi8O15,172004,11,mP96,0.2637487048,0.14033
4546,LiDyS2,44958,166,hR4,0.263824685,0.191668
4547,NaSbS2,49016,12,mC16,0.2639025521,0.18568
4548,Rb3SbS4,402363,62,oP32,0.26396606910000003,0.127932
4549,Rb4Au6S5,82556,190,hP30,0.2640319602,0.260044
4550,SrSnO3,27047,221,cP5,0.2640676241,0.20790899999999998
4551,Eu3IrO7,230394,63,oC44,0.26409291160000004,0.205196
4552,BaB4O7,419469,62,oP48,0.26409562470000003,0.292106
4553,BaPbF6,25521,166,hR8,0.2641421933,0.355838
4554,In(Mo3S4)2,639993,2,aP15,0.2642346547,
4555,CsFeSe2,433138,12,mC16,0.26432710470000004,
4556,K2TcCl6,22096,225,cF36,0.2643312191,0.009451
4557,Cs2HgCl4,280500,62,oP28,0.2644364823,0.141097
4558,Mn2Sb2O7,247301,227,cF88,0.2645303632,0.259538
4559,Ba(Mo3O5)2,202739,62,oP68,0.26470811180000003,0.23571499999999998
4560,Ca4Al6O13,245370,217,cI46,0.2647166012,0.28616
4561,RbTaO3,1633,12,mC40,0.26478545670000003,0.146384
4562,Dy(Mo3S4)2,603463,1,aP45,0.2648545726,0.184369
4563,Pr3ReO8,92508,14,mP48,0.2649499258,0.262386
4564,Cs4Fe2S5,428509,2,aP22,0.2651327123,
4565,FeCuS2,261882,122,tI16,0.2651387015,
4566,K5TlO4,48169,61,oP80,0.2651628888,0.329119
4567,CsCu2F6,62032,74,oI36,0.2652978004,0.14518699999999998
4568,Eu2Ta2O7,400536,63,oC44,0.265484485,0.097162
4569,W10O29,24736,10,mP78,0.2655169537,0.22491899999999998
4570,La2MoO6,68229,120,tI72,0.2656051359,0.160972
4571,Er2WO6,62885,19,oP36,0.2656423583,0.21345899999999998
4572,TiSn6F16,71234,15,mC92,0.26565553000000003,0.065465
4573,Cu2SnS3,107606,9,mC24,0.26572588750000004,0.203018
4574,TmFeO3,55404,185,hP30,0.2657573865,0.25507199999999997
4575,Tl2Hg3Se4,182746,15,mC36,0.2658970055,0.21226799999999998
4576,Rb2B4O7,85093,2,aP52,0.2659524804,0.128101
4577,Li7SbO6,15631,146,hR14,0.2661009679,0.271176
4578,TlMo6O17,62699,156,hP24,0.2662008134,0.119557
4579,BaBrCl,35458,62,oP12,0.2663170118,0.10335599999999999
4580,BaDy2O4,427489,62,oP28,0.26632969230000003,0.212027
4581,HfCl4,402054,13,mP10,0.26644094160000004,0.07930899999999999
4582,Rb4SnO4,280293,2,aP18,0.26653557580000004,0.42367099999999996
4583,InAgSe2,52583,122,tI16,0.2665788349,0.127004
4584,Cs3Ti2Cl9,402407,194,hP28,0.2665912915,0.093525
4585,KTlF4,4046,144,hP36,0.26663332,0.174503
4586,Na3AlS3,300167,14,mP56,0.2668572997,0.089681
4587,Na6MnO4,420410,186,hP22,0.2670013784,0.34227599999999997
4588,NaC2N3,54183,14,mP24,0.2670874795,0.287825
4589,BaAl4O7,424775,31,oP48,0.26726041840000003,0.156853
4590,K3InCl6,172564,14,mP40,0.2673658413,0.086079
4591,Ca2Fe7O11,100827,12,mC40,0.26753173480000003,0.232036
4592,SrTb2O4,30341,62,oP28,0.2675656739,0.317812
4593,NbCoO4,16377,12,mC24,0.2677158591,0.153285
4594,Sc3B5O12,421030,53,oP80,0.26774025090000003,0.170483
4595,TlV4O10,74438,8,mC30,0.2677552455,0.342339
4596,Cs3SbS4,409619,62,oP32,0.2678032563,0.12820199999999998
4597,Li2Pt3S4,430070,14,mP18,0.2680943628,0.028263999999999997
4598,Na2CN2,411341,12,mC10,0.2682145623,0.142124
4599,TlCuF3,43457,123,tP5,0.2682347624,0.183421
4600,Cs3Sc2Cl9,37218,167,hR28,0.2683196118,0.098592
4601,KUO3,44521,221,cP5,0.2683926478,0.17429699999999998
4602,CsAlF4,72750,62,oP72,0.2684539939,0.126438
4603,K2Cr2O7,10371,2,aP44,0.2688166621,0.13669699999999999
4604,K2SiF6,73722,225,cF36,0.2688518666,0.014088
4605,K2CdO2,25004,60,oP20,0.2689186796,0.408163
4606,K2MnCl6,9679,225,cF36,0.2689266799,0.060099
4607,Ba2Mg3F10,50228,12,mC60,0.2690509586,0.050351
4608,HfTe3O8,9078,206,cI96,0.2690673496,0.14829399999999998
4609,Zn3P2,657294,137,tP40,0.2691461045,0.086752
4610,PrNbO4,109176,15,mC24,0.2691932222,0.094382
4611,CsHgCl3,410977,145,hP45,0.2694332736,0.133963
4612,LiSbO2,262075,14,mP32,0.2695155721,0.126939
4613,LaTa7O19,60837,188,hP54,0.2696089602,0.235375
4614,HgNO2,422481,14,mP16,0.2696500238,0.071616
4615,HoMnO3,184887,185,hP30,0.26990823270000003,0.24215699999999998
4616,Ca(IO3)2,1391,14,mP36,0.2699895765,0.067824
4617,Mo4O11,76366,33,oP60,0.2700317525,0.129845
4618,Ca2SiO4,280995,14,mP56,0.2701095524,0.199646
4619,Cs2Ni3Se4,33891,69,oF36,0.2701194814,0.20560199999999998
4620,Nd2HgO4,41121,12,mC28,0.2702338995,0.334627
4621,U2CoS5,624883,15,mC32,0.2703611653,0.180383
4622,KCdF3,44788,221,cP5,0.27037769510000004,0.163496
4623,K3P6N11,50211,213,cP80,0.2703920946,0.319586
4624,BaGeO3,23925,19,oP20,0.2704120282,0.147707
4625,LiAsF6,74831,148,hR8,0.27044952310000003,0.090336
4626,CsCrCl3,10206,186,hP10,0.2705243826,0.020364999999999998
4627,Cu3SbSe4,400652,121,tI16,0.2707779229,0.22558099999999998
4628,NaCr5Se8,602328,12,mC28,0.2708200935,0.199755
4629,Nb3SBr7,81078,156,hP11,0.270948931,
4630,Yb2CdSe4,37408,227,cF56,0.2712070666,0.11805399999999999
4631,Y(IO3)3,417479,14,mP52,0.2713988149,0.12904000000000002
4632,Mg2Si5N8,432573,9,mC60,0.2714334945,0.200699
4633,NbS2,50648,38,oC6,0.2715763298,0.20574099999999998
4634,Hg3AsO5,427418,14,mP36,0.2715996963,0.128211
4635,Lu(FeO2)2,290048,11,mP14,0.2717496698,0.277856
4636,CsCuO,37079,40,oC12,0.2717820811,0.404001
4637,RbZnF3,91835,194,hP30,0.2718783538,0.05745000000000001
4638,Li3ScN2,98140,206,cI96,0.2719280646,
4639,K2ZrF6,14126,63,oC36,0.2719461412,0.250235
4640,V4Cu3S8,100053,8,mC30,0.2720053306,0.169818
4641,Rb2IrF6,240955,164,hP9,0.2721014524,
4642,Zn2PN3,422150,36,oC24,0.27224639170000003,
4643,CsMgCl3,22086,194,hP10,0.27244667640000003,0.015567999999999999
4644,BaGeF6,26614,166,hR8,0.2724556812,0.054855999999999995
4645,Tm(Mo3S4)2,644313,1,aP45,0.2725373839,0.184198
4646,K2TiF6,280318,164,hP9,0.2726048823,0.032937
4647,MnBiO3,238292,14,mP40,0.2726986265,0.097037
4648,BaIrF6,240981,148,hR8,0.27279303050000003,
4649,SrSiO3,32542,5,mC60,0.2729145867,0.29159799999999997
4650,TiIn2O5,74316,62,oP32,0.272959824,0.230561
4651,Sr(PO3)2,415334,4,mP72,0.2729754658,0.17965
4652,Cs3GeF7,202917,127,tP22,0.2730529781,0.110473
4653,KSb3O5,28493,14,mP36,0.2730623224,0.123443
4654,Dy(Mo3S4)2,629953,1,aP45,0.2731597531,0.180276
4655,Sr4Fe6O13,201932,45,oI92,0.2735298212,0.265628
4656,Ti(Ag4S3)2,95648,33,oP60,0.2738191927,0.302787
4657,KCaF3,85320,11,mP20,0.2739250681,0.16974
4658,KMnP,89593,129,tP6,0.27399039340000003,
4659,CsCoCl3,27511,194,hP10,0.2740276933,0.038464
4660,K2S,183837,225,cF12,0.2740985521,0.433401
4661,BaHgO2,68616,182,hP24,0.2743765413,0.34218099999999996
4662,CsNiF3,410394,194,hP10,0.2744434444,0.041284
4663,Rb2TiCl6,26689,225,cF36,0.2745064674,0.093733
4664,Th(CuP)2,100270,164,hP5,0.2745263049,
4665,Mn2Sb2O7,236429,152,hP66,0.2746599751,0.23118000000000002
4666,Rb2PuCl6,202527,186,hP18,0.2748403277,
4667,Rb2SiF6,38547,225,cF36,0.274857864,0.045433
4668,SrCoO3,77142,221,cP5,0.2749098122,0.397647
4669,CaAgP,10016,189,hP9,0.2749743079,0.173367
4670,Sr3U11O36,80599,59,oP100,0.2750373145,0.21049
4671,DyScS3,630206,33,oP20,0.2752186052,0.11778599999999999
4672,Na2SiP2,131247,56,oP80,0.2753736149,0.150996
4673,NiSeO4,25700,63,oC24,0.2754693455,0.193749
4674,K2SiF6,158483,186,hP18,0.27550865750000003,0.058337
4675,Zn(ReO4)2,51017,147,hP11,0.2756234382,0.236704
4676,KGaO2,68989,61,oP64,0.27569370060000004,0.081524
4677,Cs2SiF6,38548,225,cF36,0.27577813230000003,0.056822
4678,Ag2SO3,4433,14,mP24,0.2758585358,0.11795599999999999
4679,Bi2MoO6,17070,61,oP36,0.2759566385,0.204184
4680,Na2As4O11,62963,15,mC68,0.2760285557,0.337738
4681,BaSnF6,33788,148,hR8,0.27639321240000003,0.036201
4682,SrMoO3,174207,221,cP5,0.2765009439,0.08248699999999999
4683,Ho2ZnS4,639680,62,oP28,0.27651425100000004,0.11203199999999999
4684,K4PbO3,1564,61,oP64,0.2765674583,0.355541
4685,K4UO5,68361,2,aP20,0.2769424358,0.32994399999999996
4686,KSbSe2,44678,1,aP16,0.2769982328,0.15972799999999998
4687,K2Cd2O3,16223,14,mP14,0.2770103004,0.332148
4688,Cs2ReCl6,64613,225,cF36,0.2770490766,0.08948199999999999
4689,KCrS2,25723,166,hR4,0.2770556575,0.153243
4690,LiRhO2,29213,166,hR4,0.2770621829,0.2674
4691,YNiO3,88043,14,mP20,0.27709084770000003,0.181946
4692,Ba2NCl,262135,166,hR4,0.2772199078,0.442011
4693,CuCN2,161461,63,oC16,0.2772553108,
4694,PdO2,647283,136,tP6,0.2772785535,0.32389799999999996
4695,Y7(O2F3)3,1893,39,oC88,0.2774455053,0.294162
4696,U2Co3O8,86239,31,oP26,0.2775423005,0.199298
4697,Re2(HgO2)5,78837,14,mP68,0.27757569860000003,0.102782
4698,Dy2CdS4,52798,227,cF56,0.2776694185,0.25737299999999996
4699,Te2PdCl10,39436,14,mP52,0.2779514651,0.032121
4700,Ca2PN3,72532,64,oC48,0.277972746,0.566188
4701,Mn(BO2)2,423381,14,mP56,0.2780417792,0.104124
4702,RbVO3,1488,57,oP20,0.2781216495,0.19814199999999998
4703,VMoO5,27315,85,tP14,0.2781396312,0.24986499999999998
4704,Ba2(InP)5,161774,62,oP48,0.2781957107,
4705,TiTl2F6,410802,164,hP9,0.2781994712,0.18115799999999999
4706,CdInS2,52810,164,hP4,0.2782188171,
4707,Cs2MnF6,47201,225,cF36,0.2782230892,0.236392
4708,Cu(SbO2)2,190731,106,tP28,0.2782977994,0.089735
4709,Gd2HfS5,635808,62,oP32,0.2785615106,0.349213
4710,HfBrN,250913,59,oP6,0.2785905412,
4711,Nd2NiO4,63407,64,oC28,0.2786537772,0.248831
4712,Hg2Ru2O7,420818,227,cF88,0.2787366491,0.262679
4713,BaIn2O4,433000,14,mP56,0.278854195,0.287641
4714,RbLiSe,78878,129,tP6,0.2788742649,0.195541
4715,Ba2Ti6O13,300030,12,mC42,0.27891266670000003,0.171005
4716,Rb2GeF6,26633,164,hP9,0.2789856895,0.02154
4717,SrCN2,59860,166,hR4,0.2790704131,0.24267799999999998
4718,Ba(ErSe2)2,615844,62,oP28,0.2791552846,0.151882
4719,Mg(HO)2,79031,164,hP5,0.27923339680000003,0.040296
4720,Rb2Cr2O7,23546,2,aP44,0.27929405900000004,0.141652
4721,PtPbF6,4057,166,hR8,0.2793870845,0.049081
4722,Y2Ir2O7,187534,227,cF88,0.279501116,0.226356
4723,Pd(PbCl3)2,78873,14,mP18,0.2797584358,0.022909
4724,Cs2HgCl4,39568,19,oP28,0.2798834427,0.141711
4725,TlReO4,73083,14,mP72,0.2800153642,0.092801
4726,Mg(SbO2)2,4122,135,tP28,0.28002893830000003,0.08490199999999999
4727,Ba3Tm4O9,33806,146,hR16,0.2801275305,0.18362799999999999
4728,KAuS,202178,63,oC12,0.2801377358,0.257549
4729,Na2SO3,4432,147,hP12,0.280293927,0.137727
4730,MnSeO4,25698,62,oP24,0.2803362994,0.23897000000000002
4731,La4(CoO3)3,86177,62,oP64,0.28043437720000003,0.257212
4732,Sm2Ti2O7,24208,227,cF88,0.28044191830000004,0.209468
4733,Cr(AgO2)2,252779,62,oP28,0.2804829582,0.223622
4734,Hg4P2O7,410762,13,mP26,0.2805596999,0.109057
4735,AgPO3,261322,14,mP40,0.2805690433,0.135786
4736,Mn2Te3O8,82490,15,mC52,0.2806129207,0.06784699999999999
4737,Sc2PbSe4,154528,62,oP28,0.2806399406,
4738,Nb2O5,16605,3,mP98,0.2807913892,0.207534
4739,Ti2P2O9,243672,2,aP26,0.2809414556,0.29838000000000003
4740,KNO3,10289,62,oP20,0.2810081021,0.051008
4741,Ca3(AlN2)2,280349,15,mC36,0.2810206802,0.281279
4742,Rb2MgF4,69681,139,tI14,0.2810263705,0.082815
4743,Cd(IO3)2,1397,19,oP36,0.2811918462,0.043348
4744,Cs3Bi2Cl9,432491,164,hP14,0.2812593,0.132704
4745,Na3SbS3,644966,198,cP28,0.2813333515,0.304558
4746,BaSiF6,201510,166,hR8,0.2813874478,0.053831
4747,Rb2Mn3O4,425217,15,mC36,0.2814900895,0.328966
